CD Code|CD Name|Customer Code|Customer Name|RE Channel|Registration Date|Customer Creation Date|Beat Code|Beat Name|Salesman Code|Salesman Name|Coverage_Day|Customer_Name|Outlet_Index_No|Beat_Name|Beat_Index_No|HO-DSM Type|contact|Zone_|State_|District_|City_|Pop Strata_|Super_Charge_Product|Super_Charge_Product_PDO|Super_Charge_No_of_Product|Tota_Outlet_Count|Tota_Outlet_Count_Slab|Super_Charge_Focus_Product_Vol|Super_Charge_Num_Products_Billed|Super_Charge_Focus_Product_Vol_BTD|Super_Charge_Num_Products_Billed_BTD|Total_Vol_MT
2112214|SANYAM MARKETING|AWL0000846825|Jay maa dipeshvari Krupa kirana store|Low End|45605|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|13. Jay maa dipeshvari Krupa kirana store - AWL0000846825|13|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000491965|JAY MATESHWARI GEN.STORE|Low End|44234|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|14. JAY MATESHWARI GEN.STORE - AWL1000491965|14|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000491966|JAY SHRI BAIRAVBABA KIRANA STORE|Low End|44234|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|15. JAY SHRI BAIRAVBABA KIRANA STORE - AWL1000491966|15|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000492008|JAY SHRI MAHAKALI KIRANA|Low End|44234|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|16. JAY SHRI MAHAKALI KIRANA - AWL1000492008|16|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000491969|JAY SHRI OM BANNA SUPER MART|Low End|44234|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|17. JAY SHRI OM BANNA SUPER MART - AWL1000491969|17|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000426745|KARDER BAVSI KIRANA STORE |Low End|44106|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|18. KARDER BAVSI KIRANA STORE  - AWL1000426745|18|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000502239|KGN KIRANA STORE|Low End|44282|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|19. KGN KIRANA STORE - AWL1000502239|19|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000426748|LAXMI PROVISION STORE |Low End|44106|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|20. LAXMI PROVISION STORE  - AWL1000426748|20|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000426743|MA AASAPURA FLOR FACTORY |Low End|44106|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|21. MA AASAPURA FLOR FACTORY  - AWL1000426743|21|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000426755|MAA AASAPURA KIRANA STORE |Low End|44106|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|22. MAA AASAPURA KIRANA STORE  - AWL1000426755|22|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000426737|MAHADEV ANAJ BHANDER |Low End|44106|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|23. MAHADEV ANAJ BHANDER  - AWL1000426737|23|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL0000879483|Mahadev kirana|SS|45689|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|24. Mahadev kirana - AWL0000879483|24|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000491973|MAHADEV KIRANA STORE|Low End|44234|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|25. MAHADEV KIRANA STORE - AWL1000491973|25|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000426742|MAHADEV KIRANA STORE |Low End|44106|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|26. MAHADEV KIRANA STORE  - AWL1000426742|26|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000426751|MAHALAXMI KIRANA STORE |Low End|44106|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|27. MAHALAXMI KIRANA STORE  - AWL1000426751|27|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000491970|MAHALAXMI SUPER MARKET|Low End|44234|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|28. MAHALAXMI SUPER MARKET - AWL1000491970|28|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000491979|MAHALAXMI TRADERS|Low End|44234|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|29. MAHALAXMI TRADERS - AWL1000491979|29|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000491972|MAMAJI KIRANA GEN. STOTE|Low End|44234|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|30. MAMAJI KIRANA GEN. STOTE - AWL1000491972|30|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000491977|NEW OM NAM SIVAY KIRANA STORE|Low End|44234|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|31. NEW OM NAM SIVAY KIRANA STORE - AWL1000491977|31|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000492006|OM NAMAH SIVAY GEN|Low End|44234|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|32. OM NAMAH SIVAY GEN - AWL1000492006|32|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000492047|OM NAMHSHIVAY PROVISON STORE|Low End|44234|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|33. OM NAMHSHIVAY PROVISON STORE - AWL1000492047|33|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000491971|PARTH FLOUR FRCTORY|Low End|44234|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|34. PARTH FLOUR FRCTORY - AWL1000491971|34|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000502240|RAMDEV KIRANA STORE|Low End|44282|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|35. RAMDEV KIRANA STORE - AWL1000502240|35|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000491988|RAMDEV PROVISION STORE|Low End|44234|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|36. RAMDEV PROVISION STORE - AWL1000491988|36|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000491967|RISHIKA KIRANA STORE|Low End|44234|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|37. RISHIKA KIRANA STORE - AWL1000491967|37|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000426752|SHIV SKTI KIRANA STORE |Low End|44106|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|38. SHIV SKTI KIRANA STORE  - AWL1000426752|38|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000491976|SHIVAM KIRANA STORE|Low End|44234|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|39. SHIVAM KIRANA STORE - AWL1000491976|39|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000426749|SHREE CHAMUNDA KIRANA STORE |Low End|44106|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|40. SHREE CHAMUNDA KIRANA STORE  - AWL1000426749|40|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000426753|SHREE CHARBUJA PROVISION STORE |Low End|44106|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|41. SHREE CHARBUJA PROVISION STORE  - AWL1000426753|41|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000426735|SHREE HARIOM PROVISION STORE |Low End|44106|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|42. SHREE HARIOM PROVISION STORE  - AWL1000426735|42|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000564322|SHREE KHETLESHWAR KIRANA STORE|Low End|44465|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|43. SHREE KHETLESHWAR KIRANA STORE - AWL1000564322|43|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL0000846834|shree ram kirana store|Low End|45605|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|44. shree ram kirana store - AWL0000846834|44|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000426741|SHREE RAM PROVISION STORE |Low End|44106|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|45. SHREE RAM PROVISION STORE  - AWL1000426741|45|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL0000879482|shree vinayak TREDARS|SS|45689|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|46. shree vinayak TREDARS - AWL0000879482|46|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000491968|SHRI NAGRSHWARI PROVIAIOM STORE|Low End|44234|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|47. SHRI NAGRSHWARI PROVIAIOM STORE - AWL1000491968|47|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000491964|SHRI RAM GEN STORE|Low End|44234|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|48. SHRI RAM GEN STORE - AWL1000491964|48|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000491975|SHRIJI KIRANA STORE|Low End|44234|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|49. SHRIJI KIRANA STORE - AWL1000491975|49|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000491997|UMIYA KIRANA STORE.|Low End|44234|45695|BEAT81362311931|Kathwada - O|SLM2138388|Harsh Gohel|Sunday|50. UMIYA KIRANA STORE. - AWL1000491997|50|2. Kathwada - O|2|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|50|41-50|||||
2112214|SANYAM MARKETING|AWL1000197377|ADYA SHAKTI KIRANA STORE |Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|1. ADYA SHAKTI KIRANA STORE  - AWL1000197377|1|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179171|ARIHANT PRVISION STORE|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|2. ARIHANT PRVISION STORE - AWL1000179171|2|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000496469|ARTI PRO STORE|Low End|44264|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|3. ARTI PRO STORE - AWL1000496469|3|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000197372|ARTI PROVISION STORE |Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|4. ARTI PROVISION STORE  - AWL1000197372|4|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179795|Balaji Sales|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|5. Balaji Sales - AWL1000179795|5|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000178593|BALOJ KIRANA STORE|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|6. BALOJ KIRANA STORE - AWL1000178593|6|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000895736|chamunda kirana store|SS|45710|45710|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|7. chamunda kirana store - AWL0000895736|7|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000426727|Chintamani Pro Store|Low End|44106|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|8. Chintamani Pro Store - AWL1000426727|8|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000178596|GEL AMBE KIRANA STORE|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|9. GEL AMBE KIRANA STORE - AWL1000178596|9|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179567|HARIOM PROVISION STORE|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|10. HARIOM PROVISION STORE - AWL1000179567|10|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000178594|I SHRI KHODIYAR PROVISION|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|11. I SHRI KHODIYAR PROVISION - AWL1000178594|11|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179575|JAIN PROVISION|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|12. JAIN PROVISION - AWL1000179575|12|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179585|JANTA PROVISION STORE|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|13. JANTA PROVISION STORE - AWL1000179585|13|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000197380|JAY AMBEY KIRANA STORE |Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|14. JAY AMBEY KIRANA STORE  - AWL1000197380|14|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000178590|JAY JINENDRA PROVISION STORE|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|15. JAY JINENDRA PROVISION STORE - AWL1000178590|15|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179568|M.PARESH PROVISION STORE|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|16. M.PARESH PROVISION STORE - AWL1000179568|16|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179569|MAHAVIR PROVISION STORE|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|17. MAHAVIR PROVISION STORE - AWL1000179569|17|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179572|MAHAVIR SEASONAL STORE|Mass|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|18. MAHAVIR SEASONAL STORE - AWL1000179572|18|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000178583|MAHENDRA PROVISION STORE|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|19. MAHENDRA PROVISION STORE - AWL1000178583|19|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000895735|navkar provision store|Soap|45710|45710|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|20. navkar provision store - AWL0000895735|20|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179744|NEW MAHAVIR PROVISION STORE|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|21. NEW MAHAVIR PROVISION STORE - AWL1000179744|21|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000197378|NEW MITHESH PROVISION STORES |Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|22. NEW MITHESH PROVISION STORES  - AWL1000197378|22|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179570|PADMAVATI PROVISION STORE|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|23. PADMAVATI PROVISION STORE - AWL1000179570|23|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000880623|padmavati provision store|SS|45692|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|24. padmavati provision store - AWL0000880623|24|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179587|Parasnath Provison Store|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|25. Parasnath Provison Store - AWL1000179587|25|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179588|PATEL PROVISION STORE|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|26. PATEL PROVISION STORE - AWL1000179588|26|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000891516|Ramdev kirana store|Soap|45704|45704|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|27. Ramdev kirana store - AWL0000891516|27|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179852|Ramesh Kirana Store|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|28. Ramesh Kirana Store - AWL1000179852|28|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179172|RANCHHODRAI PROVISION STORE|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|29. RANCHHODRAI PROVISION STORE - AWL1000179172|29|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000179077|SAHKAR PROVISION STORE|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|30. SAHKAR PROVISION STORE - AWL1000179077|30|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000877984|Santos kirana|SS|45685|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|31. Santos kirana - AWL0000877984|31|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000891518|savriya kirana|Low End|45704|45704|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|32. savriya kirana - AWL0000891518|32|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000704260|Shakti Anaj Bhandar|Low End|44595|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|33. Shakti Anaj Bhandar - AWL1000704260|33|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000197375|SHIV SHAKTI KIRANA STORE |Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|34. SHIV SHAKTI KIRANA STORE  - AWL1000197375|34|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000197373|SHREE CHAR BHUJA PROVISION STORE |Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|35. SHREE CHAR BHUJA PROVISION STORE  - AWL1000197373|35|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL1000178609|SHREE MAHAKALI KIRANA STORE|Low End|43453|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|36. SHREE MAHAKALI KIRANA STORE - AWL1000178609|36|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
2112214|SANYAM MARKETING|AWL0000877987|shree ram tredars|SS|45685|45695|BEAT81362311932|Khodiyar Nagar - O|SLM2138388|Harsh Gohel|Sunday|37. shree ram tredars - AWL0000877987|37|3. Khodiyar Nagar - O|3|Retail|9825388378.0|West 2|Gujarat||Ahmedabad|Metro|Rice|12|5|46|41-50|||||
